user_id,recency,frequency,monetary
R03644,25,24,350.05
R03645,38,18,257.31
R03646,37,23,390.55
R03647,29,20,320.05
R03648,65,20,305.0
R03649,54,22,331.53
R03650,64,18,252.16
R03651,32,18,299.08
R03652,60,25,408.97
R03653,52,14,192.62
R03654,42,14,264.32
R03655,41,19,287.82
R03656,35,34,538.35
R03657,45,20,306.97
R03658,41,16,219.15
R03659,27,26,394.17
R03660,44,20,310.78
R03661,29,30,505.22
R03662,39,17,241.87
R03663,55,27,394.97
R03664,61,16,235.17000000000002
R03665,42,13,221.51999999999998
R03666,105,17,231.54
R03667,84,15,239.86
R03668,23,17,240.73000000000002
R03669,25,22,364.7
R03670,65,18,326.68
R03671,26,14,207.44
R03672,47,28,422.93
R03673,35,22,365.01
R03674,39,21,308.11
R03675,51,15,228.31
R03676,43,26,395.1
R03677,40,22,346.1
R03678,24,15,219.02
R03679,104,15,229.71
R03680,85,16,271.42
R03681,35,20,290.74
R03682,31,14,214.57
R03683,34,24,374.65
R03684,56,21,362.2
R03685,39,19,257.37
R03686,33,17,272.49
R03687,62,20,270.43
R03688,37,19,244.62
R03689,28,19,290.90999999999997
R03690,24,25,417.3
R03691,24,17,247.67
R03692,38,22,323.02
R03693,24,21,300.83
R03694,36,20,274.54
R03695,34,15,259.34999999999997
R03696,60,20,294.39
R03697,40,15,246.35
R03698,43,18,312.71
R03699,34,21,278.3
R03700,64,15,216.07999999999998
R03701,26,13,201.12
R03702,45,20,308.78000000000003
R03703,36,22,344.02
R03704,73,29,436.79
R03705,30,22,337.06
R03706,28,14,205.65
R03707,39,22,305.99
R03708,36,17,242.36
R03709,47,25,413.7
R03710,25,23,310.97
R03711,34,21,326.68
R03712,92,12,188.62
R03713,36,16,226.83
R03714,72,22,358.19
R03715,23,24,340.85
R03716,44,25,366.16
R03717,48,23,331.71
R03718,65,21,358.76
R03719,24,23,344.28
R03720,26,21,355.64
R03721,91,15,243.64
R03722,47,20,314.72
R03723,59,20,311.52
R03724,29,15,214.91
R03725,35,23,372.77
R03726,33,26,400.23
R03727,43,19,304.62
R03728,25,16,247.31
R03729,67,21,305.83
R03730,35,17,268.31
R03731,31,21,368.75
R03732,29,23,343.04
R03733,38,29,439.06
R03734,34,16,258.02
R03735,46,15,235.88
R03736,49,27,444.83000000000004
R03737,24,13,194.65
R03738,48,17,286.55
R03739,26,19,254.9
R03740,52,15,250.45
R03741,28,16,240.75
R03742,35,20,329.27
R03743,54,17,264.94
R03744,48,12,181.07999999999998
R03745,40,20,357.77
R03746,25,13,232.58
R03747,23,22,322.28
R03748,24,21,297.97
R03749,28,22,321.69
R03750,33,21,349.92
R03751,32,19,296.6
R03752,70,21,270.37
R03753,46,17,277.54
R03754,53,26,422.19
R03755,47,15,269.91
R03756,36,18,261.8
R03757,26,29,421.94
R03758,48,21,333.97
R03759,47,27,381.36
R03760,77,24,370.46
R03761,25,27,422.62
R03762,44,21,286.76
R03763,67,18,224.95000000000002
R03764,33,32,562.67
R03765,32,21,332.71
R03766,60,25,397.85
R03767,31,15,207.15
R03768,39,25,411.9
R03769,50,27,379.33
R03770,46,14,220.05
R03771,90,19,262.81
R03772,56,23,373.71
R03773,27,16,277.24
R03774,27,16,218.74
R03775,32,21,324.64
R03776,31,18,257.15
R03777,51,19,252.83
R03778,38,22,310.88
R03779,57,15,222.81
R03780,32,9,122.02
R03781,26,18,312.2
R03782,32,28,430.8
R03783,39,21,275.14
R03784,47,17,292.07
R03785,55,15,220.92000000000002
R03786,67,16,238.23
R03787,51,15,265.05
R03788,77,14,244.99
R03789,91,17,223.4
R03790,53,14,286.95
R03791,24,23,334.76
R03792,27,32,475.42
R03793,30,23,319.14
R03794,70,17,252.72
R03795,24,19,303.96
R03796,24,24,340.81
R03797,28,14,238.45
R03798,70,22,347.5
R03799,39,18,282.81
R03800,26,22,345.69
R03801,27,19,328.93
R03802,94,15,227.33
R03803,32,19,322.85
R03804,52,18,270.47
R03805,24,19,335.11
R03806,34,17,228.06
R03807,23,18,281.65
R03808,72,20,321.01
R03809,50,19,295.53
R03810,24,18,287.78
R03811,53,17,250.35
R03812,32,20,305.78
R03813,53,17,306.04
R03814,33,23,452.9
R03815,34,17,229.4
R03816,50,17,237.45
R03817,30,26,410.65999999999997
R03818,41,26,373.94
R03819,35,25,353.83
R03820,58,21,339.51
R03821,74,18,252.77
R03822,50,16,219.11
R03823,45,17,256.68
R03824,49,23,372.85
R03825,45,22,311.77
R03826,89,20,287.26
R03827,28,18,229.51
R03828,36,25,349.48
R03829,46,18,292.52
R03830,65,24,349.31
R03831,33,24,413.5
R03832,34,17,261.63
R03833,31,19,278.72
R03834,39,14,252.88
R03835,28,29,515.6
R03836,24,22,342.64
R03837,31,20,306.29
R03838,26,16,179.45
R03839,24,19,280.79
R03840,51,10,141.61
R03841,36,20,311.40000000000003
R03842,69,26,405.81
R03843,33,18,271.29
R03844,27,25,367.84
R03845,27,29,466.71
R03846,26,16,224.44
R03847,42,25,414.06
R03848,38,17,298.63
R03849,23,11,227.03
R03850,31,17,220.21
R03851,26,25,343.15
R03852,25,34,495.17
R03853,33,19,261.67
R03854,65,18,246.54
R03855,55,23,319.45
R03856,42,18,222.45
R03857,26,22,341.01
R03858,54,18,249.79999999999998
R03859,30,18,252.53
R03860,25,20,321.34
R03861,25,17,284.0
R03862,36,18,311.93
R03863,36,22,320.04
R03864,63,25,389.96999999999997
R03865,52,10,168.69
R03866,117,15,222.14
R03867,44,17,289.27
R03868,62,18,245.14
R03869,36,16,231.5
R03870,56,17,259.64
R03871,35,19,293.42
R03872,46,26,401.09000000000003
R03873,25,31,481.53
R03874,37,26,388.93
R03875,37,11,143.96
R03876,69,8,110.82
R03877,25,19,319.34999999999997
R03878,36,26,368.66
R03879,27,29,442.7
R03880,34,15,205.73
R03881,23,20,355.82
R03882,34,23,315.12
R03883,50,12,151.36
R03884,58,17,220.84
R03885,28,16,224.15
R03886,36,22,394.43
R03887,61,19,307.85
R03888,133,18,231.32
R03889,26,17,231.48999999999998
R03890,26,36,541.34
R03891,32,19,238.53
R03892,34,27,412.11
R03893,26,16,285.56
R03894,31,18,251.31
R03895,86,14,159.93
R03896,36,23,398.87
R03897,24,22,342.21
R03898,31,27,394.46
R03899,73,17,268.09
R03900,52,20,350.2
R03901,33,20,319.79
R03902,26,35,617.12
R03903,36,17,247.64
R03904,47,18,263.93
R03905,47,30,525.33
R03906,78,25,372.36
R03907,28,29,452.09
R03908,24,20,299.98
R03909,29,22,323.64
R03910,39,14,201.3
R03911,48,16,296.37
R03912,34,22,307.85
R03913,26,25,391.23
R03914,32,26,367.83
R03915,54,19,342.87
R03916,29,25,358.75
R03917,25,20,290.46
R03918,34,19,254.51
R03919,60,23,373.06
R03920,25,18,269.42
R03921,25,19,293.2
R03922,68,18,309.69
R03923,76,22,315.04
R03924,31,30,463.77
R03925,38,18,288.96
R03926,53,19,329.99
R03927,29,16,224.93
R03928,24,24,365.4
R03929,27,16,213.74
R03930,30,25,364.78999999999996
R03931,31,17,274.62
R03932,55,23,299.73
R03933,59,26,378.9
R03934,88,13,192.92
R03935,32,21,305.12
R03936,27,17,298.75
R03937,54,21,392.54
R03938,24,32,486.29
R03939,58,14,234.41
R03940,27,18,244.45
R03941,100,29,450.2
R03942,41,24,371.94
R03943,24,14,181.84
R03944,64,15,223.14
R03945,47,24,387.06
R03946,58,19,301.61
R03947,24,22,276.64
R03948,32,15,208.76
R03949,37,21,362.14
R03950,37,27,416.52
R03951,82,11,195.75
R03952,31,24,369.38
R03953,47,24,337.66
R03954,43,24,399.06
R03955,56,13,165.96
R03956,31,19,278.57
R03957,30,20,292.04
R03958,47,19,288.63
R03959,37,21,374.33
R03960,30,21,333.46
R03961,29,14,212.17000000000002
R03962,45,17,267.02
R03963,53,22,303.4
R03964,77,9,137.61
R03965,55,13,200.66
R03966,86,18,298.91
R03967,26,18,267.39
R03968,45,20,307.24
R03969,79,20,321.53
R03970,33,14,201.66
R03971,27,28,505.04
R03972,77,27,377.81
R03973,23,27,394.96999999999997
R03974,91,19,284.05
R03975,43,20,310.39
R03976,26,16,256.85
R03977,49,18,269.89
R03978,43,15,263.62
R03979,30,16,247.6
R03980,29,20,301.06
R03981,44,21,304.95
R03982,28,17,287.92
R03983,25,30,461.01
R03984,27,16,215.54999999999998
R03985,32,23,332.49
R03986,47,18,257.59000000000003
R03987,26,22,361.76
R03988,32,14,262.9
R03989,30,16,239.34
R03990,78,19,323.96
R03991,26,14,242.36
R03992,46,14,246.32
R03993,42,26,373.15999999999997
R03994,32,22,299.78000000000003
R03995,35,26,445.96
R03996,26,28,367.96
R03997,27,22,346.99
R03998,55,20,343.34
R03999,31,25,352.54
R04000,34,24,434.25
R04001,26,18,288.69
R04002,48,17,308.44
R04003,41,23,336.6
R04004,31,21,337.47
R04005,32,26,389.85
R04006,27,32,537.9399999999999
R04007,48,24,340.89
R04008,40,13,188.92
R04009,55,29,420.92
R04010,37,17,251.09
R04011,89,11,196.48
R04012,24,18,256.74
R04013,33,22,358.86
R04014,34,15,230.01
R04015,24,29,439.84000000000003
R04016,29,22,337.44
R04017,32,26,388.17
R04018,29,20,358.48
R04019,29,28,451.38
R04020,31,21,347.18
R04021,42,23,347.6
R04022,29,18,338.13
R04023,47,17,267.71
R04024,100,18,253.23
R04025,25,21,349.74
R04026,44,21,327.63
R04027,33,28,458.02
R04028,34,16,241.91
R04029,37,16,244.08
R04030,32,22,336.25
R04031,26,29,415.02
R04032,62,19,318.5
R04033,30,19,343.43
R04034,116,12,186.10999999999999
R04035,31,20,354.78
R04036,27,23,387.87
R04037,28,19,292.34
R04038,62,19,269.03
R04039,35,19,246.76
R04040,25,22,332.2
R04041,25,22,322.71
R04042,83,22,346.73
R04043,37,24,352.86
R04044,27,18,300.57
R04045,27,30,407.76
R04046,66,18,236.55
R04047,26,29,473.0
R04048,27,19,331.17
R04049,49,17,259.82
R04050,48,14,294.83
R04051,44,15,212.42000000000002
R04052,39,22,304.76
R04053,38,31,530.36
R04054,23,19,267.63
R04055,56,14,227.15
R04056,25,17,238.92000000000002
R04057,62,23,335.36
R04058,43,11,151.91
R04059,81,20,326.61
R04060,36,12,181.57
R04061,43,22,363.88
R04062,35,20,291.65
R04063,44,20,299.71
R04064,31,19,350.53999999999996
R04065,27,18,251.61
R04066,29,28,372.41
R04067,29,20,309.1
R04068,35,19,321.15
R04069,23,22,328.95
R04070,48,14,219.25
R04071,23,27,452.19
R04072,57,17,228.19
R04073,58,18,226.39000000000001
R04074,43,18,241.04
R04075,34,16,231.26
R04076,26,20,296.45
R04077,44,14,193.17
R04078,37,20,292.96
R04079,28,17,294.38
R04080,27,14,293.56
R04081,41,17,268.58
R04082,24,25,391.49
R04083,38,20,301.29
R04084,37,17,280.93
R04085,57,23,343.65
R04086,36,19,271.76
R04087,146,18,277.68
R04088,36,20,341.1
R04089,23,15,268.21
R04090,25,12,218.5
R04091,42,23,361.85
R04092,101,17,263.09000000000003
R04093,33,26,365.74
R04094,27,17,278.37
R04095,29,20,311.76
R04096,37,22,350.95
R04097,34,19,254.98
R04098,24,18,296.38
R04099,43,22,294.78
R04100,34,20,292.42
R04101,30,17,288.79
R04102,76,19,277.27
R04103,26,24,371.93
R04104,36,16,293.13
R04105,25,19,270.48
R04106,79,18,289.51
R04107,36,15,238.10999999999999
R04108,24,20,314.81
R04109,26,36,524.37
R04110,90,23,360.17
R04111,115,12,177.14
R04112,23,25,446.59000000000003
R04113,24,26,389.59
R04114,29,23,342.36
R04115,28,16,249.83
R04116,36,17,242.47
R04117,27,16,225.28
R04118,50,27,404.56
R04119,53,17,239.85
R04120,24,32,484.32
R04121,34,26,437.84
R04122,32,26,426.65
R04123,35,22,323.24
R04124,52,22,318.07
R04125,25,23,380.0
R04126,38,25,389.0
R04127,36,27,507.1
R04128,37,30,465.1
R04129,26,21,305.59
R04130,59,22,352.85
R04131,26,33,487.84000000000003
R04132,38,22,331.47
R04133,28,14,231.99
R04134,33,10,161.05
R04135,35,19,341.32
R04136,35,22,368.98
R04137,34,17,275.21
R04138,48,18,256.98
R04139,42,14,169.22
R04140,38,15,252.39000000000001
R04141,23,11,171.9
R04142,26,23,353.28
R04143,58,19,282.46
R04144,28,17,266.21
R04145,36,21,414.65
R04146,29,11,156.59
R04147,56,23,361.38
R04148,27,25,403.23
R04149,44,16,261.57
R04150,34,21,322.27
R04151,32,23,337.41
R04152,61,25,380.91
R04153,38,18,278.81
R04154,37,25,434.47
R04155,40,24,388.88
R04156,30,29,422.5
R04157,39,15,209.01
R04158,32,11,197.75
R04159,47,21,299.03
R04160,25,20,295.34
R04161,26,20,315.82
R04162,32,27,439.24
R04163,80,10,180.12
R04164,61,24,361.9
R04165,31,23,314.11
R04166,51,23,374.54
R04167,26,16,219.22
R04168,76,16,219.39
R04169,46,21,312.17
R04170,51,20,318.0
R04171,25,17,250.46
R04172,27,20,348.38
R04173,53,22,349.17
R04174,37,23,333.33
R04175,87,21,360.64
R04176,54,19,254.61
R04177,24,26,391.31
R04178,41,25,309.51
R04179,41,17,291.17
R04180,35,19,322.25
R04181,48,17,293.11
R04182,34,31,483.58
R04183,24,23,384.78
R04184,29,27,451.64
R04185,34,19,298.67
R04186,34,15,222.87
R04187,23,24,351.03
R04188,29,18,244.76
R04189,36,20,274.31
R04190,64,19,339.73
R04191,29,20,323.48
R04192,43,25,362.28
R04193,38,21,333.49
R04194,63,27,386.16
R04195,44,13,198.55
R04196,66,20,312.28
R04197,24,14,206.7
R04198,37,16,242.52
R04199,32,21,370.56
R04200,61,37,625.13
R04201,33,20,318.41
R04202,26,17,229.82
R04203,37,24,377.58
R04204,31,22,307.74
R04205,34,24,369.34000000000003
R04206,40,25,383.57
R04207,33,18,257.18
R04208,29,18,327.59
R04209,29,16,271.93
R04210,34,30,416.37
R04211,36,22,343.27
R04212,31,12,193.34
R04213,83,12,176.64999999999998
R04214,73,20,279.47
R04215,49,15,267.57
R04216,97,20,299.14
R04217,25,18,309.34
R04218,23,15,222.82999999999998
R04219,25,17,259.42
R04220,23,28,419.57
R04221,24,27,443.5
R04222,70,15,193.38
R04223,77,11,150.36
R04224,28,26,415.97
R04225,24,14,196.6
R04226,27,22,369.38
R04227,43,24,418.75
R04228,24,15,201.17
R04229,46,21,313.16
R04230,42,17,269.18
R04231,81,16,224.35
R04232,64,15,245.26
R04233,66,16,316.74
R04234,57,26,430.24
R04235,26,32,462.37
R04236,24,15,196.12
R04237,26,23,335.03
R04238,24,27,396.19
R04239,96,18,287.14
R04240,49,18,355.82
R04241,28,19,225.27
R04242,58,15,182.0
R04243,54,28,399.19
R04244,24,21,353.43
R04245,26,22,317.59
R04246,40,15,185.43
R04247,44,28,408.28
R04248,37,15,191.35
R04249,52,14,175.6
R04250,46,15,202.57999999999998
R04251,63,15,221.87
R04252,37,16,229.28
R04253,25,16,206.0
R04254,52,28,406.49
R04255,23,21,359.14
R04256,23,11,143.92
R04257,50,20,330.0
R04258,54,15,213.81
R04259,42,18,234.77
R04260,86,16,285.02
R04261,30,19,273.04
R04262,141,10,177.02
R04263,30,20,326.84
R04264,27,22,357.7
R04265,58,25,374.7
R04266,32,18,294.36
R04267,23,22,352.28000000000003
R04268,56,21,273.5
R04269,48,14,224.93
R04270,25,17,247.63
R04271,29,21,295.8
R04272,28,18,314.64
R04273,109,17,235.16
R04274,24,18,251.60999999999999
R04275,47,19,269.04
R04276,39,19,312.7
R04277,69,14,199.31
R04278,58,16,239.52
R04279,28,29,485.45
R04280,52,22,339.85
R04281,32,26,419.39
R04282,41,17,228.51
R04283,25,22,315.15
R04284,36,17,265.28
R04285,24,24,348.59
R04286,29,18,272.7
R04287,39,18,258.31
R04288,52,25,366.92
R04289,27,18,252.99
R04290,29,23,263.39
R04291,26,22,323.93
R04292,57,15,248.82
R04293,45,24,398.58
R04294,40,16,265.93
R04295,56,29,424.87
R04296,28,27,410.01
R04297,46,21,286.73
R04298,63,15,188.68
R04299,44,23,335.6
R04300,36,14,213.49
R04301,26,20,319.81
R04302,68,19,281.22
R04303,49,20,337.88
R04304,24,16,274.23
R04305,26,13,224.05
R04306,40,19,289.88
R04307,30,28,381.79
R04308,61,14,218.18
R04309,40,19,262.37
R04310,85,16,244.62
R04311,37,19,288.92
R04312,32,23,342.84000000000003
R04313,25,23,289.37
R04314,24,20,346.66
R04315,46,23,312.98
R04316,25,24,397.93
R04317,28,23,313.62
R04318,90,22,398.4
R04319,36,25,431.35
R04320,26,26,441.12
R04321,30,24,365.46
R04322,83,11,169.37
R04323,25,20,264.83
R04324,28,21,303.32
R04325,51,22,347.37
R04326,23,21,338.67
R04327,35,24,339.91
R04328,33,21,334.01
R04329,41,13,189.69
R04330,29,13,184.69
R04331,49,30,426.42
R04332,39,20,330.37
R04333,32,11,171.34
R04334,41,21,379.94
R04335,40,18,300.75
R04336,23,14,245.59
R04337,38,14,221.27
R04338,79,15,252.58
R04339,28,31,467.29
R04340,57,19,287.02
R04341,28,25,336.74
R04342,71,19,270.9
R04343,28,17,231.62
R04344,97,14,191.18
R04345,47,22,336.11
R04346,32,21,367.59000000000003
R04347,37,24,325.59
R04348,39,15,244.94
R04349,45,25,395.23
R04350,44,22,363.69
R04351,37,24,353.99
R04352,25,25,368.53
R04353,27,19,332.36
R04354,42,20,314.54
R04355,54,18,245.26000000000002
R04356,33,20,263.68
R04357,26,22,349.51
R04358,35,17,274.1
R04359,37,24,358.23
R04360,30,20,296.32
R04361,55,14,186.15
R04362,32,20,364.18
R04363,41,18,301.85
R04364,37,21,329.19
R04365,26,21,300.36
R04366,29,18,287.09
R04367,27,18,293.32
R04368,43,22,302.02
R04369,34,28,433.42
R04370,50,17,240.68
R04371,87,18,271.8
R04372,24,27,439.72
R04373,31,12,185.68
R04374,34,30,429.1
R04375,23,23,364.29
R04376,57,24,405.75
R04377,43,23,339.44
R04378,42,15,231.31
R04379,75,22,381.78000000000003
R04380,46,24,344.07
R04381,47,20,294.2
R04382,56,17,206.99
R04383,61,23,326.45
R04384,24,16,253.26
R04385,52,15,241.81
R04386,39,25,388.7
R04387,24,23,362.01
R04388,60,25,321.32
R04389,92,19,291.07
R04390,25,19,293.38
R04391,29,16,242.03
R04392,32,21,316.55
R04393,27,7,88.55000000000001
R04394,68,13,198.39
R04395,32,19,290.13
R04396,35,16,267.78
R04397,73,19,298.76
R04398,75,13,187.69
R04399,40,24,329.38
R04400,38,17,277.02
R04401,31,21,316.89
R04402,31,18,341.62
R04403,46,25,414.0
R04404,24,27,459.38
R04405,60,23,343.27
R04406,27,14,230.26
R04407,77,16,220.31
R04408,32,21,337.35
R04409,33,16,222.57
R04410,28,22,302.40999999999997
R04411,25,15,199.42
R04412,34,22,311.05
R04413,25,21,342.51
R04414,26,20,328.39
R04415,49,29,461.68
R04416,36,17,241.44
R04417,44,18,269.38
R04418,28,18,307.45
R04419,45,19,256.85
R04420,43,21,313.7
R04421,28,26,438.67
R04422,32,18,241.42000000000002
R04423,25,24,357.7
R04424,33,21,344.98
R04425,35,30,491.31
R04426,136,13,172.75
R04427,26,22,352.19
R04428,89,17,238.8
R04429,36,17,263.1
R04430,83,14,197.10999999999999
R04431,45,27,417.66
R04432,49,20,306.48
R04433,31,16,258.03
R04434,62,20,281.22
R04435,36,20,354.87
R04436,25,15,237.07
R04437,25,21,303.86
R04438,30,17,241.9
R04439,72,22,308.88
R04440,109,13,176.7
R04441,32,16,246.84
R04442,51,20,287.95
R04443,24,16,263.46
R04444,35,24,377.57
R04445,24,18,268.40999999999997
R04446,31,15,221.28
R04447,57,18,300.73
R04448,27,13,172.36
R04449,32,24,362.87
R04450,36,24,379.91
R04451,25,17,270.85
R04452,23,15,185.23
R04453,37,19,258.9
R04454,29,24,378.18
R04455,30,15,215.59
R04456,23,23,374.38
R04457,31,26,433.51
R04458,50,17,262.45
R04459,34,25,355.5
R04460,25,19,310.65
R04461,41,27,421.02
R04462,69,20,310.09000000000003
R04463,93,13,182.57
R04464,46,23,329.71000000000004
R04465,66,21,348.9
R04466,53,22,359.8
R04467,28,21,348.94
R04468,25,34,492.02
R04469,56,20,247.41
R04470,41,17,254.73000000000002
R04471,32,24,437.02
R04472,24,19,267.16
R04473,45,17,251.45
R04474,24,24,342.17
R04475,29,22,385.06
R04476,27,23,357.95
R04477,43,19,285.18
R04478,52,22,306.15
R04479,42,16,235.45
R04480,23,16,246.54999999999998
R04481,28,13,205.27
R04482,42,25,350.04
R04483,32,19,245.34
R04484,24,19,298.54
R04485,37,23,282.91
R04486,31,21,346.69
R04487,25,10,159.82999999999998
R04488,25,28,415.24
R04489,30,19,338.06
R04490,25,20,364.6
R04491,39,18,276.29
R04492,23,16,238.53
R04493,37,14,209.64000000000001
R04494,30,19,297.81
R04495,39,21,307.51
R04496,28,18,310.79
R04497,38,24,440.32
R04498,29,16,253.18
R04499,26,15,245.91
R04500,27,18,255.52
R04501,26,22,293.42
R04502,40,23,398.36
R04503,34,16,248.68
R04504,48,20,355.94
R04505,26,15,222.89000000000001
R04506,24,25,432.76
R04507,46,19,290.7
R04508,58,13,184.79
R04509,24,31,514.93
R04510,72,25,375.93
R04511,39,20,306.85
R04512,31,23,344.76
R04513,31,15,224.85999999999999
R04514,41,15,249.71
R04515,32,17,261.56
R04516,64,23,371.74
R04517,27,25,406.82
R04518,31,25,385.78000000000003
R04519,42,23,291.12
R04520,29,22,332.9
R04521,48,22,351.21
R04522,25,18,260.65
R04523,24,27,388.09000000000003
R04524,59,23,375.96
R04525,60,20,290.8
R04526,116,22,350.88
R04527,29,24,380.37
R04528,46,17,295.64
R04529,46,21,315.08
R04530,29,18,278.23
R04531,23,12,142.82
R04532,43,26,332.57
R04533,23,14,234.01
R04534,33,20,315.26
R04535,67,15,212.99
R04536,39,13,253.49
R04537,48,14,212.12
R04538,50,17,248.49
R04539,53,14,186.69
R04540,50,21,293.87
R04541,28,18,286.37
R04542,27,24,387.09999999999997
R04543,28,20,293.59
R04544,75,16,227.34
R04545,90,13,271.94
R04546,36,16,275.64
R04547,24,26,469.94
R04548,24,20,306.19
R04549,27,22,343.49
R04550,41,24,378.38
R04551,50,22,335.96
R04552,41,20,294.15
R04553,72,22,327.8
R04554,23,17,257.88
R04555,71,15,211.77
R04556,33,24,363.68
R04557,34,15,249.57
R04558,29,23,346.74
R04559,32,18,255.76
R04560,43,23,368.05
R04561,36,23,378.62
R04562,45,21,375.71000000000004
R04563,33,19,302.03999999999996
R04564,35,20,332.55
R04565,36,19,280.82
R04566,32,17,237.16
R04567,33,19,280.15999999999997
R04568,94,11,163.09
R04569,57,19,298.69
R04570,27,17,246.39000000000001
R04571,41,25,377.8
R04572,26,28,430.64
R04573,25,18,277.07
R04574,30,16,262.77
R04575,25,15,221.78
R04576,35,26,413.33
R04577,51,22,306.6
R04578,33,25,355.01
R04579,64,11,138.01
R04580,23,25,396.0
R04581,24,22,317.76
R04582,58,11,140.2
R04583,59,17,253.17000000000002
R04584,34,28,430.83
R04585,25,24,402.0
R04586,29,16,211.19
R04587,36,25,353.67
R04588,24,22,295.43
R04589,43,21,355.52
R04590,35,22,356.51
R04591,50,21,310.11
R04592,33,15,259.08
R04593,32,21,343.78999999999996
R04594,38,22,355.99
R04595,24,28,413.97
R04596,25,18,252.84
R04597,24,20,320.57
R04598,54,29,442.87
R04599,24,22,328.32
R04600,40,18,273.05
R04601,53,14,216.96
R04602,37,19,277.7
R04603,30,18,252.1
R04604,51,25,436.96999999999997
R04605,24,24,337.55
R04606,34,12,183.97
R04607,30,16,229.55
R04608,64,18,271.57
R04609,81,13,251.55
R04610,46,12,168.51
R04611,24,16,257.15
R04612,32,16,250.93
R04613,30,17,242.73000000000002
R04614,38,14,183.87
R04615,37,14,173.83
R04616,47,30,454.22
R04617,29,25,411.5
R04618,105,16,258.28
R04619,28,20,293.16
R04620,37,24,375.77
R04621,28,17,252.0
R04622,69,18,338.27
R04623,32,21,370.05
R04624,66,13,218.36
R04625,27,21,334.88
R04626,56,15,224.67000000000002
R04627,29,24,351.7
R04628,33,26,436.07
R04629,35,21,345.75
R04630,30,20,322.1
R04631,31,19,262.61
R04632,53,24,354.18
R04633,26,21,370.92
R04634,27,13,185.76
R04635,46,20,356.6
R04636,23,22,322.17
R04637,23,20,328.28
R04638,42,28,457.09999999999997
R04639,84,25,446.8
R04640,25,18,319.18
R04641,31,23,384.82
R04642,54,20,302.76
R04643,68,22,330.78000000000003
R04644,26,11,179.82999999999998
R04645,35,17,279.23
R04646,30,21,309.83
R04647,40,16,193.8
R04648,24,20,272.17
R04649,31,17,253.29
R04650,26,21,326.54
R04651,26,16,260.67
R04652,31,12,173.25
R04653,57,15,220.14000000000001
R04654,40,20,296.34
R04655,35,30,422.48
R04656,29,16,257.77
R04657,60,23,442.15
R04658,29,26,359.88
R04659,30,22,342.32
R04660,26,17,226.39
R04661,37,21,310.76
R04662,49,20,279.36
R04663,34,21,304.63
R04664,51,19,262.2
R04665,78,14,226.72
R04666,26,17,224.92
R04667,23,18,246.02
R04668,50,28,443.33
R04669,34,21,339.94
R04670,43,26,398.94
